areaType,areaName,areaCode,date,newCasesBySpecimenDate,cumCasesBySpecimenDate,newDeaths28DaysByDeathDate
nation,England,E92000001,2020-11-29,857,1401792,50
nation,England,E92000001,2020-11-28,6488,1400935,158
nation,England,E92000001,2020-11-27,11469,1394447,232
nation,England,E92000001,2020-11-26,11916,1382978,290
nation,England,E92000001,2020-11-25,13557,1371062,352
nation,England,E92000001,2020-11-24,13939,1357505,364
nation,England,E92000001,2020-11-23,16153,1343566,357
nation,England,E92000001,2020-11-22,10042,1327413,383
nation,England,E92000001,2020-11-21,10604,1317371,339
nation,England,E92000001,2020-11-20,14664,1306767,375
nation,England,E92000001,2020-11-19,15476,1292103,382
nation,England,E92000001,2020-11-18,18191,1276627,425
nation,England,E92000001,2020-11-17,20333,1258436,356
nation,England,E92000001,2020-11-16,23665,1238103,357
nation,England,E92000001,2020-11-15,13839,1214438,374
nation,England,E92000001,2020-11-14,15979,1200599,355
nation,England,E92000001,2020-11-13,21609,1184620,355
nation,England,E92000001,2020-11-12,21874,1163011,347
nation,England,E92000001,2020-11-11,24622,1141137,312
nation,England,E92000001,2020-11-10,24424,1116515,318
nation,England,E92000001,2020-11-09,28057,1092091,402
nation,England,E92000001,2020-11-08,17935,1064034,339
nation,England,E92000001,2020-11-07,16597,1046099,327
nation,England,E92000001,2020-11-06,20800,1029502,331
nation,England,E92000001,2020-11-05,20860,1008702,302
nation,England,E92000001,2020-11-04,20678,987842,275
nation,England,E92000001,2020-11-03,22279,967164,289
nation,England,E92000001,2020-11-02,27907,944885,281
nation,England,E92000001,2020-11-01,13349,916978,285
nation,England,E92000001,2020-10-31,14347,903629,276
nation,England,E92000001,2020-10-30,19634,889282,280
nation,England,E92000001,2020-10-29,19954,869648,249
nation,England,E92000001,2020-10-28,20238,849694,236
nation,England,E92000001,2020-10-27,20495,829456,218
nation,England,E92000001,2020-10-26,22750,808961,221
nation,England,E92000001,2020-10-25,13156,786211,204
nation,England,E92000001,2020-10-24,13521,773055,170
nation,England,E92000001,2020-10-23,18099,759534,188
nation,England,E92000001,2020-10-22,19613,741435,185
nation,England,E92000001,2020-10-21,21483,721822,192
nation,England,E92000001,2020-10-20,21319,700339,171
nation,England,E92000001,2020-10-19,22093,679020,158
nation,England,E92000001,2020-10-18,11843,656927,119
nation,England,E92000001,2020-10-17,12353,645084,159
nation,England,E92000001,2020-10-16,14529,632731,123
nation,England,E92000001,2020-10-15,15239,618202,124
nation,England,E92000001,2020-10-14,16437,602963,99
nation,England,E92000001,2020-10-13,15429,586526,87
nation,England,E92000001,2020-10-12,16192,571097,96
nation,England,E92000001,2020-10-11,9648,554905,103
nation,England,E92000001,2020-10-10,10146,545257,90
nation,England,E92000001,2020-10-09,12996,535111,67
nation,England,E92000001,2020-10-08,15256,522115,75
nation,England,E92000001,2020-10-07,15185,506859,82
nation,England,E92000001,2020-10-06,14292,491674,61
nation,England,E92000001,2020-10-05,14032,477382,58
nation,England,E92000001,2020-10-04,9818,463350,54
nation,England,E92000001,2020-10-03,9707,453532,55
nation,England,E92000001,2020-10-02,11566,443825,63
nation,England,E92000001,2020-10-01,11290,432259,56
nation,England,E92000001,2020-09-30,10521,420969,48
nation,England,E92000001,2020-09-29,8716,410448,43
nation,England,E92000001,2020-09-28,8574,401732,47
nation,England,E92000001,2020-09-27,6025,393158,41
nation,England,E92000001,2020-09-26,5649,387133,36
