areaType,areaName,areaCode,date,newCasesBySpecimenDate,cumCasesBySpecimenDate,newDeaths28DaysByDeathDate
nation,England,E92000001,2021-07-14,11932,4594159,8
nation,England,E92000001,2021-07-13,36710,4582227,25
nation,England,E92000001,2021-07-12,38413,4545517,23
nation,England,E92000001,2021-07-11,26764,4507104,20
nation,England,E92000001,2021-07-10,24779,4480340,26
nation,England,E92000001,2021-07-09,28338,4455561,35
nation,England,E92000001,2021-07-08,29135,4427223,24
nation,England,E92000001,2021-07-07,33397,4398088,22
nation,England,E92000001,2021-07-06,30851,4364691,17
nation,England,E92000001,2021-07-05,29412,4333840,21
nation,England,E92000001,2021-07-04,21280,4304428,19
nation,England,E92000001,2021-07-03,20096,4283148,24
nation,England,E92000001,2021-07-02,21660,4263052,23
nation,England,E92000001,2021-07-01,23549,4241392,18
nation,England,E92000001,2021-06-30,23361,4217843,20
nation,England,E92000001,2021-06-29,22652,4194482,19
nation,England,E92000001,2021-06-28,22849,4171830,9
nation,England,E92000001,2021-06-27,15030,4148981,17
nation,England,E92000001,2021-06-26,13157,4133951,7
nation,England,E92000001,2021-06-25,14495,4120794,19
nation,England,E92000001,2021-06-24,14680,4106299,19
nation,England,E92000001,2021-06-23,14388,4091619,5
nation,England,E92000001,2021-06-22,13189,4077231,9
nation,England,E92000001,2021-06-21,12387,4064042,13
nation,England,E92000001,2021-06-20,7998,4051655,20
nation,England,E92000001,2021-06-19,6932,4043657,18
nation,England,E92000001,2021-06-18,8502,4036725,10
nation,England,E92000001,2021-06-17,9194,4028223,5
nation,England,E92000001,2021-06-16,9155,4019029,10
nation,England,E92000001,2021-06-15,8860,4009874,13
nation,England,E92000001,2021-06-14,8682,4001014,8
nation,England,E92000001,2021-06-13,5901,3992332,7
nation,England,E92000001,2021-06-12,5247,3986431,13
nation,England,E92000001,2021-06-11,6337,3981184,6
nation,England,E92000001,2021-06-10,6531,3974847,9
nation,England,E92000001,2021-06-09,6701,3968316,4
nation,England,E92000001,2021-06-08,6425,3961615,7
nation,England,E92000001,2021-06-07,6591,3955190,4
nation,England,E92000001,2021-06-06,4609,3948599,5
nation,England,E92000001,2021-06-05,3859,3943990,4
nation,England,E92000001,2021-06-04,4740,3940131,8
nation,England,E92000001,2021-06-03,4967,3935391,10
nation,England,E92000001,2021-06-02,4920,3930424,9
nation,England,E92000001,2021-06-01,4329,3925504,3
nation,England,E92000001,2021-05-31,3060,3921175,7
nation,England,E92000001,2021-05-30,2533,3918115,7
nation,England,E92000001,2021-05-29,2392,3915582,5
nation,England,E92000001,2021-05-28,2824,3913190,6
nation,England,E92000001,2021-05-27,2960,3910366,7
nation,England,E92000001,2021-05-26,3069,3907406,10
nation,England,E92000001,2021-05-25,2681,3904337,3
nation,England,E92000001,2021-05-24,2614,3901656,8
nation,England,E92000001,2021-05-23,1839,3899042,6
nation,England,E92000001,2021-05-22,1534,3897203,3
nation,England,E92000001,2021-05-21,1796,3895669,7
nation,England,E92000001,2021-05-20,1911,3893873,5
nation,England,E92000001,2021-05-19,2169,3891962,3
nation,England,E92000001,2021-05-18,2140,3889793,3
nation,England,E92000001,2021-05-17,2240,3887653,5
nation,England,E92000001,2021-05-16,1521,3885413,6
nation,England,E92000001,2021-05-15,1258,3883892,7
nation,England,E92000001,2021-05-14,1455,3882634,3
nation,England,E92000001,2021-05-13,1653,3881179,4
nation,England,E92000001,2021-05-12,1766,3879526,9
nation,England,E92000001,2021-05-11,1743,3877760,13
nation,England,E92000001,2021-05-10,2168,3876017,8
nation,England,E92000001,2021-05-09,1846,3873849,8
nation,England,E92000001,2021-05-08,1203,3872003,8
nation,England,E92000001,2021-05-07,1557,3870800,8
nation,England,E92000001,2021-05-06,1800,3869243,7
nation,England,E92000001,2021-05-05,2038,3867443,12
nation,England,E92000001,2021-05-04,2039,3865405,9
nation,England,E92000001,2021-05-03,1693,3863366,8
nation,England,E92000001,2021-05-02,1214,3861673,10
nation,England,E92000001,2021-05-01,1124,3860459,7
nation,England,E92000001,2021-04-30,1407,3859335,8
nation,England,E92000001,2021-04-29,1762,3857928,11
nation,England,E92000001,2021-04-28,2019,3856166,13
nation,England,E92000001,2021-04-27,1693,3854147,10
nation,England,E92000001,2021-04-26,2085,3852454,9
nation,England,E92000001,2021-04-25,1774,3850369,12
nation,England,E92000001,2021-04-24,1204,3848595,7
nation,England,E92000001,2021-04-23,1575,3847391,17
nation,England,E92000001,2021-04-22,1880,3845816,14
nation,England,E92000001,2021-04-21,2123,3843936,17
nation,England,E92000001,2021-04-20,1938,3841813,17
nation,England,E92000001,2021-04-19,2126,3839875,16
nation,England,E92000001,2021-04-18,2132,3837749,15
nation,England,E92000001,2021-04-17,1308,3835617,17
nation,England,E92000001,2021-04-16,1804,3834309,15
nation,England,E92000001,2021-04-15,1798,3832505,17
nation,England,E92000001,2021-04-14,1938,3830707,9
nation,England,E92000001,2021-04-13,1908,3828769,19
nation,England,E92000001,2021-04-12,2234,3826861,25
nation,England,E92000001,2021-04-11,1897,3824627,19
nation,England,E92000001,2021-04-10,1888,3822730,18
nation,England,E92000001,2021-04-09,2314,3820842,17
nation,England,E92000001,2021-04-08,2479,3818528,31
nation,England,E92000001,2021-04-07,2587,3816049,25
nation,England,E92000001,2021-04-06,2561,3813462,23
nation,England,E92000001,2021-04-05,2188,3810901,10
nation,England,E92000001,2021-04-04,1924,3808713,23
nation,England,E92000001,2021-04-03,2016,3806789,27
nation,England,E92000001,2021-04-02,2128,3804773,19
nation,England,E92000001,2021-04-01,2863,3802645,28
nation,England,E92000001,2021-03-31,3140,3799782,36
nation,England,E92000001,2021-03-30,2953,3796642,38
nation,England,E92000001,2021-03-29,3202,3793689,25
nation,England,E92000001,2021-03-28,4093,3790487,27
nation,England,E92000001,2021-03-27,2940,3786394,29
nation,England,E92000001,2021-03-26,3621,3783454,41
nation,England,E92000001,2021-03-25,4446,3779833,37
nation,England,E92000001,2021-03-24,5105,3775387,34
nation,England,E92000001,2021-03-23,4337,3770282,45
nation,England,E92000001,2021-03-22,5143,3765945,57
nation,England,E92000001,2021-03-21,4516,3760802,69
nation,England,E92000001,2021-03-20,3367,3756286,59
nation,England,E92000001,2021-03-19,4137,3752919,56
nation,England,E92000001,2021-03-18,4522,3748782,52
nation,England,E92000001,2021-03-17,4851,3744260,65
nation,England,E92000001,2021-03-16,4740,3739409,66
nation,England,E92000001,2021-03-15,5438,3734669,83
nation,England,E92000001,2021-03-14,3584,3729231,79
nation,England,E92000001,2021-03-13,3450,3725647,97
nation,England,E92000001,2021-03-12,4614,3722197,81
nation,England,E92000001,2021-03-11,4685,3717583,107
nation,England,E92000001,2021-03-10,5007,3712898,97
nation,England,E92000001,2021-03-09,5213,3707891,113
nation,England,E92000001,2021-03-08,5563,3702678,120
nation,England,E92000001,2021-03-07,3540,3697115,113
nation,England,E92000001,2021-03-06,3702,3693575,129
nation,England,E92000001,2021-03-05,4551,3689873,156
nation,England,E92000001,2021-03-04,4790,3685322,129
nation,England,E92000001,2021-03-03,5096,3680532,126
nation,England,E92000001,2021-03-02,5682,3675436,154
nation,England,E92000001,2021-03-01,5888,3669754,192
nation,England,E92000001,2021-02-28,3953,3663866,197
nation,England,E92000001,2021-02-27,4103,3659913,196
nation,England,E92000001,2021-02-26,5664,3655810,194
nation,England,E92000001,2021-02-25,6609,3650146,220
nation,England,E92000001,2021-02-24,7292,3643537,239
nation,England,E92000001,2021-02-23,8140,3636245,254
nation,England,E92000001,2021-02-22,9856,3628105,241
nation,England,E92000001,2021-02-21,6798,3618249,286
nation,England,E92000001,2021-02-20,6890,3611451,302
nation,England,E92000001,2021-02-19,8881,3604561,317
nation,England,E92000001,2021-02-18,9906,3595680,364
nation,England,E92000001,2021-02-17,10022,3585774,384
nation,England,E92000001,2021-02-16,10815,3575752,395
nation,England,E92000001,2021-02-15,12465,3564937,460
nation,England,E92000001,2021-02-14,7534,3552472,435
nation,England,E92000001,2021-02-13,7742,3544938,431
nation,England,E92000001,2021-02-12,10563,3537196,451
nation,England,E92000001,2021-02-11,11224,3526633,507
nation,England,E92000001,2021-02-10,11841,3515409,542
nation,England,E92000001,2021-02-09,12240,3503568,537
nation,England,E92000001,2021-02-08,13839,3491328,611
nation,England,E92000001,2021-02-07,10152,3477489,566
nation,England,E92000001,2021-02-06,10583,3467337,609
nation,England,E92000001,2021-02-05,13974,3456754,675
nation,England,E92000001,2021-02-04,16152,3442780,647
nation,England,E92000001,2021-02-03,17409,3426628,777
nation,England,E92000001,2021-02-02,17657,3409219,759
nation,England,E92000001,2021-02-01,20111,3391562,804
nation,England,E92000001,2021-01-31,13707,3371451,810
nation,England,E92000001,2021-01-30,15000,3357744,831
nation,England,E92000001,2021-01-29,19680,3342744,943
nation,England,E92000001,2021-01-28,21847,3323064,1016
nation,England,E92000001,2021-01-27,23237,3301217,1006
nation,England,E92000001,2021-01-26,24432,3277980,960
nation,England,E92000001,2021-01-25,27108,3253548,1070
nation,England,E92000001,2021-01-24,15455,3226440,1040
nation,England,E92000001,2021-01-23,19875,3210985,1058
nation,England,E92000001,2021-01-22,26908,3191110,1123
nation,England,E92000001,2021-01-21,28757,3164202,1133
nation,England,E92000001,2021-01-20,31752,3135445,1173
nation,England,E92000001,2021-01-19,35968,3103693,1244
nation,England,E92000001,2021-01-18,40719,3067725,1168
nation,England,E92000001,2021-01-17,26203,3027006,1167
nation,England,E92000001,2021-01-16,27652,3000803,1170
nation,England,E92000001,2021-01-15,36793,2973151,1101
nation,England,E92000001,2021-01-14,38518,2936358,1088
nation,England,E92000001,2021-01-13,41152,2897840,1101
nation,England,E92000001,2021-01-12,44673,2856688,1091
nation,England,E92000001,2021-01-11,51997,2812015,1004
nation,England,E92000001,2021-01-10,32859,2760018,981
nation,England,E92000001,2021-01-09,35439,2727159,927
nation,England,E92000001,2021-01-08,42333,2691720,886
nation,England,E92000001,2021-01-07,46855,2649387,888
nation,England,E92000001,2021-01-06,51313,2602532,824
nation,England,E92000001,2021-01-05,58035,2551219,820
nation,England,E92000001,2021-01-04,69110,2493184,752
nation,England,E92000001,2021-01-03,49509,2424074,652
nation,England,E92000001,2021-01-02,54164,2374565,669
nation,England,E92000001,2021-01-01,28224,2320401,643
nation,England,E92000001,2020-12-31,46685,2292177,652
nation,England,E92000001,2020-12-30,62893,2245492,625
nation,England,E92000001,2020-12-29,72504,2182599,578
nation,England,E92000001,2020-12-28,40039,2110095,590
nation,England,E92000001,2020-12-27,42437,2070056,575
nation,England,E92000001,2020-12-26,36710,2027619,567
nation,England,E92000001,2020-12-25,12673,1990909,537
nation,England,E92000001,2020-12-24,28701,1978236,486
nation,England,E92000001,2020-12-23,37612,1949535,481
nation,England,E92000001,2020-12-22,40902,1911923,489
nation,England,E92000001,2020-12-21,42588,1871021,496
nation,England,E92000001,2020-12-20,28939,1828433,430
nation,England,E92000001,2020-12-19,21735,1799494,412
nation,England,E92000001,2020-12-18,31826,1777759,433
nation,England,E92000001,2020-12-17,29593,1745933,439
nation,England,E92000001,2020-12-16,30122,1716340,355
nation,England,E92000001,2020-12-15,29097,1686218,388
nation,England,E92000001,2020-12-14,29516,1657121,412
nation,England,E92000001,2020-12-13,18131,1627605,365
nation,England,E92000001,2020-12-12,16028,1609474,374
nation,England,E92000001,2020-12-11,19867,1593446,397
nation,England,E92000001,2020-12-10,18542,1573579,379
nation,England,E92000001,2020-12-09,17459,1555037,374
nation,England,E92000001,2020-12-08,16673,1537578,375
nation,England,E92000001,2020-12-07,17395,1520905,354
nation,England,E92000001,2020-12-06,10870,1503510,355
nation,England,E92000001,2020-12-05,10144,1492640,344
nation,England,E92000001,2020-12-04,12884,1482496,411
nation,England,E92000001,2020-12-03,12528,1469612,405
nation,England,E92000001,2020-12-02,13463,1457084,336
nation,England,E92000001,2020-12-01,13519,1443621,346
nation,England,E92000001,2020-11-30,15032,1430102,362
nation,England,E92000001,2020-11-29,8905,1415070,402
nation,England,E92000001,2020-11-28,9207,1406165,383
nation,England,E92000001,2020-11-27,12265,1396958,364
nation,England,E92000001,2020-11-26,12276,1384693,372
nation,England,E92000001,2020-11-25,13932,1372417,425
nation,England,E92000001,2020-11-24,14026,1358485,406
nation,England,E92000001,2020-11-23,16209,1344459,400
nation,England,E92000001,2020-11-22,10037,1328250,406
nation,England,E92000001,2020-11-21,10616,1318213,397
nation,England,E92000001,2020-11-20,14681,1307597,390
nation,England,E92000001,2020-11-19,15507,1292916,397
nation,England,E92000001,2020-11-18,18218,1277409,435
nation,England,E92000001,2020-11-17,20322,1259191,364
nation,England,E92000001,2020-11-16,23727,1238869,358
nation,England,E92000001,2020-11-15,14212,1215142,382
nation,England,E92000001,2020-11-14,16039,1200930,358
nation,England,E92000001,2020-11-13,21645,1184891,357
nation,England,E92000001,2020-11-12,21944,1163246,351
nation,England,E92000001,2020-11-11,24643,1141302,312
nation,England,E92000001,2020-11-10,24464,1116659,319
nation,England,E92000001,2020-11-09,28091,1092195,401
nation,England,E92000001,2020-11-08,17962,1064104,341
nation,England,E92000001,2020-11-07,16620,1046142,333
nation,England,E92000001,2020-11-06,20823,1029522,333
nation,England,E92000001,2020-11-05,20877,1008699,301
nation,England,E92000001,2020-11-04,20690,987822,278
nation,England,E92000001,2020-11-03,22309,967132,291
nation,England,E92000001,2020-11-02,27925,944823,285
nation,England,E92000001,2020-11-01,13369,916898,286
nation,England,E92000001,2020-10-31,14349,903529,276
nation,England,E92000001,2020-10-30,19643,889180,281
nation,England,E92000001,2020-10-29,19978,869537,249
nation,England,E92000001,2020-10-28,20228,849559,238
nation,England,E92000001,2020-10-27,20488,829331,217
nation,England,E92000001,2020-10-26,22754,808843,221
nation,England,E92000001,2020-10-25,13165,786089,206
nation,England,E92000001,2020-10-24,13518,772924,171
nation,England,E92000001,2020-10-23,18105,759406,188
nation,England,E92000001,2020-10-22,19614,741301,187
nation,England,E92000001,2020-10-21,21489,721687,191
nation,England,E92000001,2020-10-20,21338,700198,171
nation,England,E92000001,2020-10-19,22108,678860,159
nation,England,E92000001,2020-10-18,11854,656752,120
