areaType,areaName,areaCode,date,newCasesBySpecimenDate,cumCasesBySpecimenDate,newDeaths28DaysByDeathDate
nation,England,E92000001,2021-06-08,1916,3956096,1
nation,England,E92000001,2021-06-07,5984,3954180,2
nation,England,E92000001,2021-06-06,4509,3948196,4
nation,England,E92000001,2021-06-05,3802,3943687,2
nation,England,E92000001,2021-06-04,4712,3939885,5
nation,England,E92000001,2021-06-03,4936,3935173,11
nation,England,E92000001,2021-06-02,4896,3930237,7
nation,England,E92000001,2021-06-01,4316,3925341,3
nation,England,E92000001,2021-05-31,3056,3921025,7
nation,England,E92000001,2021-05-30,2527,3917969,7
nation,England,E92000001,2021-05-29,2388,3915442,4
nation,England,E92000001,2021-05-28,2823,3913054,6
nation,England,E92000001,2021-05-27,2948,3910231,6
nation,England,E92000001,2021-05-26,3058,3907283,10
nation,England,E92000001,2021-05-25,2675,3904225,3
nation,England,E92000001,2021-05-24,2606,3901550,8
nation,England,E92000001,2021-05-23,1835,3898944,5
nation,England,E92000001,2021-05-22,1534,3897109,4
nation,England,E92000001,2021-05-21,1792,3895575,6
nation,England,E92000001,2021-05-20,1910,3893783,5
nation,England,E92000001,2021-05-19,2168,3891873,3
nation,England,E92000001,2021-05-18,2135,3889705,3
nation,England,E92000001,2021-05-17,2237,3887570,5
nation,England,E92000001,2021-05-16,1520,3885333,6
nation,England,E92000001,2021-05-15,1257,3883813,7
nation,England,E92000001,2021-05-14,1453,3882556,3
nation,England,E92000001,2021-05-13,1653,3881103,3
nation,England,E92000001,2021-05-12,1766,3879450,9
nation,England,E92000001,2021-05-11,1741,3877684,13
nation,England,E92000001,2021-05-10,2167,3875943,8
nation,England,E92000001,2021-05-09,1844,3873776,8
nation,England,E92000001,2021-05-08,1202,3871932,8
nation,England,E92000001,2021-05-07,1542,3870730,8
nation,England,E92000001,2021-05-06,1793,3869188,7
nation,England,E92000001,2021-05-05,2035,3867395,12
nation,England,E92000001,2021-05-04,2039,3865360,9
nation,England,E92000001,2021-05-03,1694,3863321,8
nation,England,E92000001,2021-05-02,1213,3861627,10
nation,England,E92000001,2021-05-01,1124,3860414,7
nation,England,E92000001,2021-04-30,1405,3859290,8
nation,England,E92000001,2021-04-29,1761,3857885,11
nation,England,E92000001,2021-04-28,2018,3856124,13
nation,England,E92000001,2021-04-27,1694,3854106,10
nation,England,E92000001,2021-04-26,2085,3852412,9
nation,England,E92000001,2021-04-25,1772,3850327,12
nation,England,E92000001,2021-04-24,1205,3848555,7
nation,England,E92000001,2021-04-23,1574,3847350,17
nation,England,E92000001,2021-04-22,1878,3845776,14
nation,England,E92000001,2021-04-21,2122,3843898,17
nation,England,E92000001,2021-04-20,1938,3841776,17
nation,England,E92000001,2021-04-19,2127,3839838,16
nation,England,E92000001,2021-04-18,2129,3837711,14
nation,England,E92000001,2021-04-17,1305,3835582,17
nation,England,E92000001,2021-04-16,1802,3834277,15
nation,England,E92000001,2021-04-15,1798,3832475,17
nation,England,E92000001,2021-04-14,1938,3830677,9
nation,England,E92000001,2021-04-13,1907,3828739,19
nation,England,E92000001,2021-04-12,2228,3826832,25
nation,England,E92000001,2021-04-11,1896,3824604,19
nation,England,E92000001,2021-04-10,1888,3822708,18
nation,England,E92000001,2021-04-09,2314,3820820,17
nation,England,E92000001,2021-04-08,2478,3818506,31
nation,England,E92000001,2021-04-07,2581,3816028,25
nation,England,E92000001,2021-04-06,2559,3813447,23
nation,England,E92000001,2021-04-05,2188,3810888,10
nation,England,E92000001,2021-04-04,1925,3808700,23
nation,England,E92000001,2021-04-03,2015,3806775,27
nation,England,E92000001,2021-04-02,2129,3804760,19
nation,England,E92000001,2021-04-01,2866,3802631,28
nation,England,E92000001,2021-03-31,3140,3799765,36
nation,England,E92000001,2021-03-30,2952,3796625,37
nation,England,E92000001,2021-03-29,3203,3793673,25
nation,England,E92000001,2021-03-28,4093,3790470,27
nation,England,E92000001,2021-03-27,2941,3786377,29
nation,England,E92000001,2021-03-26,3619,3783436,41
nation,England,E92000001,2021-03-25,4443,3779817,37
nation,England,E92000001,2021-03-24,5104,3775374,33
nation,England,E92000001,2021-03-23,4336,3770270,45
nation,England,E92000001,2021-03-22,5143,3765934,56
nation,England,E92000001,2021-03-21,4516,3760791,70
nation,England,E92000001,2021-03-20,3367,3756275,59
nation,England,E92000001,2021-03-19,4138,3752908,56
nation,England,E92000001,2021-03-18,4522,3748770,52
nation,England,E92000001,2021-03-17,4853,3744248,64
nation,England,E92000001,2021-03-16,4739,3739395,67
nation,England,E92000001,2021-03-15,5439,3734656,83
nation,England,E92000001,2021-03-14,3583,3729217,79
nation,England,E92000001,2021-03-13,3449,3725634,97
nation,England,E92000001,2021-03-12,4615,3722185,81
nation,England,E92000001,2021-03-11,4686,3717570,106
nation,England,E92000001,2021-03-10,5007,3712884,96
nation,England,E92000001,2021-03-09,5211,3707877,114
nation,England,E92000001,2021-03-08,5565,3702666,120
nation,England,E92000001,2021-03-07,3528,3697101,113
nation,England,E92000001,2021-03-06,3702,3693573,129
nation,England,E92000001,2021-03-05,4552,3689871,156
nation,England,E92000001,2021-03-04,4790,3685319,129
nation,England,E92000001,2021-03-03,5097,3680529,126
nation,England,E92000001,2021-03-02,5682,3675432,154
nation,England,E92000001,2021-03-01,5891,3669750,193
nation,England,E92000001,2021-02-28,3953,3663859,197
nation,England,E92000001,2021-02-27,4102,3659906,196
nation,England,E92000001,2021-02-26,5664,3655804,193
nation,England,E92000001,2021-02-25,6609,3650140,219
nation,England,E92000001,2021-02-24,7290,3643531,239
nation,England,E92000001,2021-02-23,8142,3636241,254
nation,England,E92000001,2021-02-22,9855,3628099,240
nation,England,E92000001,2021-02-21,6798,3618244,286
nation,England,E92000001,2021-02-20,6889,3611446,302
nation,England,E92000001,2021-02-19,8883,3604557,317
nation,England,E92000001,2021-02-18,9904,3595674,365
nation,England,E92000001,2021-02-17,10023,3585770,383
nation,England,E92000001,2021-02-16,10814,3575747,395
nation,England,E92000001,2021-02-15,12466,3564933,459
nation,England,E92000001,2021-02-14,7532,3552467,435
nation,England,E92000001,2021-02-13,7739,3544935,430
nation,England,E92000001,2021-02-12,10564,3537196,451
nation,England,E92000001,2021-02-11,11223,3526632,507
nation,England,E92000001,2021-02-10,11841,3515409,543
nation,England,E92000001,2021-02-09,12241,3503568,535
nation,England,E92000001,2021-02-08,13839,3491327,611
nation,England,E92000001,2021-02-07,10136,3477488,566
nation,England,E92000001,2021-02-06,10583,3467352,609
nation,England,E92000001,2021-02-05,13972,3456769,674
nation,England,E92000001,2021-02-04,16152,3442797,649
