areaType,areaName,areaCode,date,newCasesBySpecimenDate,cumCasesBySpecimenDate,newDeaths28DaysByDeathDate
nation,England,E92000001,2021-12-05,9809,8918807,5
nation,England,E92000001,2021-12-04,26649,8908998,24
nation,England,E92000001,2021-12-03,35752,8882349,48
nation,England,E92000001,2021-12-02,40918,8846597,69
nation,England,E92000001,2021-12-01,45546,8805679,81
nation,England,E92000001,2021-11-30,46140,8760133,81
nation,England,E92000001,2021-11-29,46367,8713993,91
nation,England,E92000001,2021-11-28,32969,8667626,82
nation,England,E92000001,2021-11-27,27707,8634657,81
nation,England,E92000001,2021-11-26,32829,8606950,101
nation,England,E92000001,2021-11-25,36190,8574121,108
nation,England,E92000001,2021-11-24,38877,8537931,91
nation,England,E92000001,2021-11-23,40050,8499054,115
nation,England,E92000001,2021-11-22,41884,8459004,87
nation,England,E92000001,2021-11-21,31034,8417120,85
nation,England,E92000001,2021-11-20,29202,8386086,97
nation,England,E92000001,2021-11-19,32455,8356884,102
nation,England,E92000001,2021-11-18,36216,8324429,110
nation,England,E92000001,2021-11-17,37418,8288213,99
nation,England,E92000001,2021-11-16,37677,8250795,128
nation,England,E92000001,2021-11-15,41511,8213118,136
nation,England,E92000001,2021-11-14,28906,8171607,99
nation,England,E92000001,2021-11-13,26798,8142701,111
nation,England,E92000001,2021-11-12,30563,8115903,117
nation,England,E92000001,2021-11-11,32901,8085340,121
nation,England,E92000001,2021-11-10,34557,8052439,119
nation,England,E92000001,2021-11-09,33884,8017882,122
nation,England,E92000001,2021-11-08,35282,7983998,126
nation,England,E92000001,2021-11-07,24879,7948716,133
nation,England,E92000001,2021-11-06,22054,7923837,137
nation,England,E92000001,2021-11-05,23829,7901783,123
nation,England,E92000001,2021-11-04,26061,7877954,120
nation,England,E92000001,2021-11-03,28421,7851893,128
nation,England,E92000001,2021-11-02,30413,7823472,127
nation,England,E92000001,2021-11-01,36743,7793059,136
nation,England,E92000001,2021-10-31,28899,7756316,151
nation,England,E92000001,2021-10-30,27682,7727417,131
nation,England,E92000001,2021-10-29,33263,7699735,130
nation,England,E92000001,2021-10-28,34355,7666472,153
nation,England,E92000001,2021-10-27,35766,7632117,130
nation,England,E92000001,2021-10-26,34547,7596351,129
nation,England,E92000001,2021-10-25,39128,7561804,112
nation,England,E92000001,2021-10-24,29486,7522676,120
nation,England,E92000001,2021-10-23,29175,7493190,130
nation,England,E92000001,2021-10-22,33803,7464015,102
nation,England,E92000001,2021-10-21,37788,7430212,110
nation,England,E92000001,2021-10-20,43111,7392424,118
nation,England,E92000001,2021-10-19,43693,7349313,103
nation,England,E92000001,2021-10-18,48246,7305620,95
nation,England,E92000001,2021-10-17,36771,7257374,103
nation,England,E92000001,2021-10-16,31035,7220603,96
nation,England,E92000001,2021-10-15,35919,7189568,105
nation,England,E92000001,2021-10-14,38466,7153649,110
nation,England,E92000001,2021-10-13,39759,7115183,89
nation,England,E92000001,2021-10-12,40064,7075424,85
nation,England,E92000001,2021-10-11,42281,7035360,90
nation,England,E92000001,2021-10-10,30923,6993079,70
nation,England,E92000001,2021-10-09,26602,6962156,90
nation,England,E92000001,2021-10-08,29265,6935554,90
nation,England,E92000001,2021-10-07,31565,6906289,90
nation,England,E92000001,2021-10-06,31916,6874724,74
nation,England,E92000001,2021-10-05,31593,6842808,86
nation,England,E92000001,2021-10-04,35789,6811215,80
nation,England,E92000001,2021-10-03,26627,6775426,75
nation,England,E92000001,2021-10-02,21442,6748799,74
nation,England,E92000001,2021-10-01,23671,6727357,98
nation,England,E92000001,2021-09-30,26247,6703686,81
nation,England,E92000001,2021-09-29,28141,6677439,84
nation,England,E92000001,2021-09-28,29022,6649298,76
nation,England,E92000001,2021-09-27,33901,6620276,77
nation,England,E92000001,2021-09-26,26268,6586375,68
nation,England,E92000001,2021-09-25,22658,6560107,91
nation,England,E92000001,2021-09-24,25220,6537449,91
nation,England,E92000001,2021-09-23,27714,6512229,102
nation,England,E92000001,2021-09-22,28188,6484515,101
nation,England,E92000001,2021-09-21,29952,6456327,92
nation,England,E92000001,2021-09-20,31457,6426375,102
nation,England,E92000001,2021-09-19,24263,6394918,90
nation,England,E92000001,2021-09-18,20521,6370655,92
nation,England,E92000001,2021-09-17,21914,6350134,122
nation,England,E92000001,2021-09-16,21733,6328220,113
nation,England,E92000001,2021-09-15,21955,6306487,101
nation,England,E92000001,2021-09-14,22143,6284532,118
nation,England,E92000001,2021-09-13,24638,6262389,71
nation,England,E92000001,2021-09-12,17510,6237751,103
nation,England,E92000001,2021-09-11,16605,6220241,103
nation,England,E92000001,2021-09-10,20531,6203636,109
nation,England,E92000001,2021-09-09,23905,6183105,128
nation,England,E92000001,2021-09-08,25062,6159200,113
nation,England,E92000001,2021-09-07,27347,6134138,125
nation,England,E92000001,2021-09-06,32373,6106791,121
nation,England,E92000001,2021-09-05,22975,6074418,116
nation,England,E92000001,2021-09-04,22965,6051443,111
nation,England,E92000001,2021-09-03,28112,6028478,126
nation,England,E92000001,2021-09-02,29979,6000366,99
nation,England,E92000001,2021-09-01,30937,5970387,96
nation,England,E92000001,2021-08-31,32854,5939450,95
nation,England,E92000001,2021-08-30,24398,5906596,90
nation,England,E92000001,2021-08-29,18738,5882198,106
nation,England,E92000001,2021-08-28,19693,5863460,103
nation,England,E92000001,2021-08-27,23713,5843767,106
nation,England,E92000001,2021-08-26,25897,5820054,105
nation,England,E92000001,2021-08-25,27247,5794157,87
nation,England,E92000001,2021-08-24,27552,5766910,103
nation,England,E92000001,2021-08-23,29666,5739358,96
nation,England,E92000001,2021-08-22,21957,5709692,101
nation,England,E92000001,2021-08-21,22145,5687735,87
nation,England,E92000001,2021-08-20,25008,5665590,101
nation,England,E92000001,2021-08-19,28391,5640582,92
nation,England,E92000001,2021-08-18,30694,5612191,78
nation,England,E92000001,2021-08-17,30334,5581497,96
nation,England,E92000001,2021-08-16,30153,5551163,72
nation,England,E92000001,2021-08-15,20838,5521010,72
nation,England,E92000001,2021-08-14,20920,5500172,79
nation,England,E92000001,2021-08-13,24463,5479252,87
nation,England,E92000001,2021-08-12,27071,5454789,91
nation,England,E92000001,2021-08-11,28492,5427718,80
nation,England,E92000001,2021-08-10,26983,5399226,69
nation,England,E92000001,2021-08-09,27629,5372243,68
nation,England,E92000001,2021-08-08,19707,5344614,65
nation,England,E92000001,2021-08-07,19506,5324907,85
nation,England,E92000001,2021-08-06,24298,5305401,79
nation,England,E92000001,2021-08-05,27512,5281103,89
nation,England,E92000001,2021-08-04,28243,5253591,70
nation,England,E92000001,2021-08-03,26411,5225348,66
nation,England,E92000001,2021-08-02,25977,5198937,66
nation,England,E92000001,2021-08-01,18218,5172960,73
nation,England,E92000001,2021-07-31,18005,5154742,76
nation,England,E92000001,2021-07-30,21586,5136737,92
nation,England,E92000001,2021-07-29,24792,5115151,66
nation,England,E92000001,2021-07-28,26345,5090359,71
nation,England,E92000001,2021-07-27,25436,5064014,59
nation,England,E92000001,2021-07-26,25927,5038578,65
nation,England,E92000001,2021-07-25,19232,5012651,63
nation,England,E92000001,2021-07-24,19845,4993419,64
nation,England,E92000001,2021-07-23,24011,4973574,70
nation,England,E92000001,2021-07-22,27169,4949563,64
nation,England,E92000001,2021-07-21,31046,4922394,44
nation,England,E92000001,2021-07-20,35119,4891348,49
nation,England,E92000001,2021-07-19,42439,4856229,71
nation,England,E92000001,2021-07-18,32495,4813790,56
nation,England,E92000001,2021-07-17,34638,4781295,44
nation,England,E92000001,2021-07-16,50133,4746657,39
nation,England,E92000001,2021-07-15,56370,4696524,44
nation,England,E92000001,2021-07-14,49282,4640154,32
nation,England,E92000001,2021-07-13,42309,4590872,38
nation,England,E92000001,2021-07-12,39639,4548563,32
nation,England,E92000001,2021-07-11,26939,4508924,25
nation,England,E92000001,2021-07-10,24925,4481985,32
nation,England,E92000001,2021-07-09,28459,4457060,38
nation,England,E92000001,2021-07-08,29278,4428601,26
