areaType,areaName,areaCode,date,newCasesBySpecimenDate,cumCasesBySpecimenDate,newDeaths28DaysByDeathDate
nation,England,E92000001,2021-03-29,527,3797395,9
nation,England,E92000001,2021-03-28,4005,3796868,15
nation,England,E92000001,2021-03-27,2697,3792863,15
nation,England,E92000001,2021-03-26,3590,3790166,27
nation,England,E92000001,2021-03-25,4425,3786576,33
nation,England,E92000001,2021-03-24,5021,3782151,25
nation,England,E92000001,2021-03-23,4289,3777130,44
nation,England,E92000001,2021-03-22,5341,3772841,54
nation,England,E92000001,2021-03-21,4732,3767500,60
nation,England,E92000001,2021-03-20,3376,3762768,56
nation,England,E92000001,2021-03-19,4230,3759392,50
nation,England,E92000001,2021-03-18,4656,3755162,49
nation,England,E92000001,2021-03-17,4986,3750506,61
nation,England,E92000001,2021-03-16,4874,3745520,64
nation,England,E92000001,2021-03-15,5609,3740646,86
nation,England,E92000001,2021-03-14,3655,3735037,78
nation,England,E92000001,2021-03-13,3479,3731382,92
nation,England,E92000001,2021-03-12,4727,3727903,81
nation,England,E92000001,2021-03-11,4829,3723176,104
nation,England,E92000001,2021-03-10,5138,3718347,96
nation,England,E92000001,2021-03-09,5359,3713209,115
nation,England,E92000001,2021-03-08,5765,3707850,122
nation,England,E92000001,2021-03-07,3593,3702085,110
nation,England,E92000001,2021-03-06,3734,3698492,129
nation,England,E92000001,2021-03-05,4660,3694758,156
nation,England,E92000001,2021-03-04,4865,3690098,129
nation,England,E92000001,2021-03-03,5145,3685233,126
nation,England,E92000001,2021-03-02,5708,3680088,151
nation,England,E92000001,2021-03-01,5947,3674380,192
nation,England,E92000001,2021-02-28,3985,3668433,197
nation,England,E92000001,2021-02-27,4122,3664448,195
nation,England,E92000001,2021-02-26,5698,3660326,193
nation,England,E92000001,2021-02-25,6656,3654628,220
nation,England,E92000001,2021-02-24,7328,3647972,236
nation,England,E92000001,2021-02-23,8200,3640644,255
nation,England,E92000001,2021-02-22,9943,3632444,241
